city;timestamp;temperature;season;lat;lon
London;14.10.2017;13.513735671309519;autumn;51.507351;-0.127696
London;15.10.2017;8.43713781133108;autumn;51.507351;-0.127696
London;16.10.2017;9.556629637723779;autumn;51.507351;-0.127696
London;17.10.2017;10.752524486433824;autumn;51.507351;-0.127696
London;18.10.2017;21.10163925981733;autumn;51.507351;-0.127696
London;19.10.2017;18.784948517084807;autumn;51.507351;-0.127696
London;20.10.2017;15.975396153640407;autumn;51.507351;-0.127696
London;21.10.2017;16.52446499876647;autumn;51.507351;-0.127696
London;22.10.2017;5.49087718476894;autumn;51.507351;-0.127696
London;23.10.2017;17.478979651477324;autumn;51.507351;-0.127696
London;24.10.2017;4.900654063736656;autumn;51.507351;-0.127696
London;25.10.2017;12.807657593404379;autumn;51.507351;-0.127696
London;26.10.2017;11.152679222477483;autumn;51.507351;-0.127696
London;27.10.2017;12.944555729016445;autumn;51.507351;-0.127696
London;28.10.2017;8.954049916255878;autumn;51.507351;-0.127696
London;29.10.2017;15.325600607756904;autumn;51.507351;-0.127696
London;30.10.2017;3.3119025538638702;autumn;51.507351;-0.127696
London;31.10.2017;3.216201611807282;autumn;51.507351;-0.127696
London;01.11.2017;14.430346802559031;autumn;51.507351;-0.127696
London;02.11.2017;7.411376593050277;autumn;51.507351;-0.127696
London;03.11.2017;13.354486801763649;autumn;51.507351;-0.127696
London;04.11.2017;3.0902619309620434;autumn;51.507351;-0.127696
London;05.11.2017;11.158663292864775;autumn;51.507351;-0.127696
London;06.11.2017;5.049510431091742;autumn;51.507351;-0.127696
London;07.11.2017;12.703471583803301;autumn;51.507351;-0.127696
London;08.11.2017;14.061381590833532;autumn;51.507351;-0.127696
London;09.11.2017;11.258791267522748;autumn;51.507351;-0.127696
London;10.11.2017;8.262726268018628;autumn;51.507351;-0.127696
London;11.11.2017;17.850328347258337;autumn;51.507351;-0.127696
London;12.11.2017;16.955515339268985;autumn;51.507351;-0.127696
London;13.11.2017;0.7630388701049071;autumn;51.507351;-0.127696
London;14.11.2017;17.497110688380573;autumn;51.507351;-0.127696
London;15.11.2017;5.751575871493968;autumn;51.507351;-0.127696
London;16.11.2017;3.6003017459327253;autumn;51.507351;-0.127696
London;17.11.2017;16.984149676919916;autumn;51.507351;-0.127696
London;18.11.2017;12.401558954305754;autumn;51.507351;-0.127696
London;19.11.2017;10.821096819087064;autumn;51.507351;-0.127696
London;20.11.2017;13.34181691077897;autumn;51.507351;-0.127696
London;21.11.2017;10.854085680873272;autumn;51.507351;-0.127696
London;22.11.2017;3.822272686873994;autumn;51.507351;-0.127696
London;23.11.2017;16.37813052001172;autumn;51.507351;-0.127696
London;24.11.2017;7.6217848254393985;autumn;51.507351;-0.127696
London;25.11.2017;12.580480321725817;autumn;51.507351;-0.127696
London;26.11.2017;13.128331647892411;autumn;51.507351;-0.127696
London;27.11.2017;10.547199480957818;autumn;51.507351;-0.127696
London;28.11.2017;9.10856437070909;autumn;51.507351;-0.127696
London;29.11.2017;16.848500564177627;autumn;51.507351;-0.127696
London;30.11.2017;8.84320271079036;autumn;51.507351;-0.127696
London;01.12.2017;5.441107052744058;winter;51.507351;-0.127696
London;02.12.2017;13.703850285473598;winter;51.507351;-0.127696
London;03.12.2017;3.2974758393795636;winter;51.507351;-0.127696
London;04.12.2017;-2.8679685317568424;winter;51.507351;-0.127696
London;05.12.2017;8.917638162666492;winter;51.507351;-0.127696
London;06.12.2017;6.42642154174926;winter;51.507351;-0.127696
London;07.12.2017;6.624061056016928;winter;51.507351;-0.127696
London;08.12.2017;5.666712588254665;winter;51.507351;-0.127696
London;09.12.2017;-2.158851794049724;winter;51.507351;-0.127696
London;10.12.2017;-2.644557379826553;winter;51.507351;-0.127696
London;11.12.2017;7.478869481930047;winter;51.507351;-0.127696
London;12.12.2017;2.2161553314929257;winter;51.507351;-0.127696
London;13.12.2017;7.372791541837481;winter;51.507351;-0.127696
London;14.12.2017;0.5823861524288834;winter;51.507351;-0.127696
London;15.12.2017;2.0575399717183016;winter;51.507351;-0.127696
London;16.12.2017;-1.9210240298053005;winter;51.507351;-0.127696
London;17.12.2017;9.136920782930853;winter;51.507351;-0.127696
London;18.12.2017;0.009752076621076355;winter;51.507351;-0.127696
London;19.12.2017;7.967608280373108;winter;51.507351;-0.127696
London;20.12.2017;9.191941580965107;winter;51.507351;-0.127696
London;21.12.2017;5.448728169850532;winter;51.507351;-0.127696
London;22.12.2017;3.702644740153869;winter;51.507351;-0.127696
London;23.12.2017;5.152530135014698;winter;51.507351;-0.127696
London;24.12.2017;15.508388596710247;winter;51.507351;-0.127696
London;25.12.2017;8.425466308714242;winter;51.507351;-0.127696
London;26.12.2017;8.416905905783953;winter;51.507351;-0.127696
London;27.12.2017;11.703776423382905;winter;51.507351;-0.127696
London;28.12.2017;8.078879377297369;winter;51.507351;-0.127696
London;29.12.2017;6.58843563207366;winter;51.507351;-0.127696
London;30.12.2017;8.717977013696707;winter;51.507351;-0.127696
London;31.12.2017;-0.05596946961378002;winter;51.507351;-0.127696
London;01.01.2018;0.18882701043849792;winter;51.507351;-0.127696
London;02.01.2018;9.810333303666344;winter;51.507351;-0.127696
London;03.01.2018;3.2446874553350304;winter;51.507351;-0.127696
London;04.01.2018;5.537665717420849;winter;51.507351;-0.127696
London;05.01.2018;10.583221917134146;winter;51.507351;-0.127696
London;06.01.2018;12.479748609198007;winter;51.507351;-0.127696
London;07.01.2018;-1.9324788021283146;winter;51.507351;-0.127696
London;08.01.2018;-0.18893371884252375;winter;51.507351;-0.127696
London;09.01.2018;2.1996615405307236;winter;51.507351;-0.127696
London;10.01.2018;12.880784055093244;winter;51.507351;-0.127696
London;11.01.2018;3.182449630831435;winter;51.507351;-0.127696
London;12.01.2018;4.450103826149934;winter;51.507351;-0.127696
London;13.01.2018;12.629693821404722;winter;51.507351;-0.127696
London;14.01.2018;6.994107700286954;winter;51.507351;-0.127696
London;15.01.2018;3.187754869285234;winter;51.507351;-0.127696
London;16.01.2018;6.343892487668361;winter;51.507351;-0.127696
London;17.01.2018;-2.2545980116444984;winter;51.507351;-0.127696
London;18.01.2018;-5.9357142130812655;winter;51.507351;-0.127696
London;19.01.2018;10.741660501636495;winter;51.507351;-0.127696
London;20.01.2018;4.2585218552095805;winter;51.507351;-0.127696
London;21.01.2018;3.174599538199945;winter;51.507351;-0.127696
London;22.01.2018;10.245901956673995;winter;51.507351;-0.127696
London;23.01.2018;-5.662887205515819;winter;51.507351;-0.127696
London;24.01.2018;-0.16480461024162008;winter;51.507351;-0.127696
London;25.01.2018;9.72749642682221;winter;51.507351;-0.127696
London;26.01.2018;8.43431692347901;winter;51.507351;-0.127696
London;27.01.2018;1.8703657266041338;winter;51.507351;-0.127696
London;28.01.2018;2.150574716033855;winter;51.507351;-0.127696
London;29.01.2018;-2.424332309535714;winter;51.507351;-0.127696
London;30.01.2018;7.620457641106807;winter;51.507351;-0.127696
London;31.01.2018;7.43079892890634;winter;51.507351;-0.127696
London;01.02.2018;7.160032787009349;winter;51.507351;-0.127696
London;02.02.2018;8.636598748641646;winter;51.507351;-0.127696
London;03.02.2018;4.905099878244267;winter;51.507351;-0.127696
London;04.02.2018;-4.523367731594309;winter;51.507351;-0.127696
London;05.02.2018;9.074319582719841;winter;51.507351;-0.127696
London;06.02.2018;-4.923310549912731;winter;51.507351;-0.127696
London;07.02.2018;4.947683965199145;winter;51.507351;-0.127696
London;08.02.2018;5.746639077376958;winter;51.507351;-0.127696
London;09.02.2018;-0.4351683509754256;winter;51.507351;-0.127696
London;10.02.2018;0.746756701325828;winter;51.507351;-0.127696
London;11.02.2018;4.612753426824379;winter;51.507351;-0.127696
London;12.02.2018;-1.4234535545101492;winter;51.507351;-0.127696
London;13.02.2018;7.104416121697772;winter;51.507351;-0.127696
London;14.02.2018;4.2296013091691425;winter;51.507351;-0.127696
London;15.02.2018;15.188088752436649;winter;51.507351;-0.127696
London;16.02.2018;2.8458783116138107;winter;51.507351;-0.127696
London;17.02.2018;2.8691975292433494;winter;51.507351;-0.127696
London;18.02.2018;4.625445595206944;winter;51.507351;-0.127696
London;19.02.2018;5.071260243705452;winter;51.507351;-0.127696
London;20.02.2018;4.0699762187727035;winter;51.507351;-0.127696
London;21.02.2018;6.914532968631619;winter;51.507351;-0.127696
London;22.02.2018;5.818813778187956;winter;51.507351;-0.127696
London;23.02.2018;12.738161077742935;winter;51.507351;-0.127696
London;24.02.2018;1.9143475365270906;winter;51.507351;-0.127696
London;25.02.2018;16.26558573689212;winter;51.507351;-0.127696
London;26.02.2018;6.957884371997726;winter;51.507351;-0.127696
London;27.02.2018;-3.5621335701410164;winter;51.507351;-0.127696
London;28.02.2018;-2.345707402904557;winter;51.507351;-0.127696
London;01.03.2018;10.524531832363774;spring;51.507351;-0.127696
London;02.03.2018;12.306280498316248;spring;51.507351;-0.127696
London;03.03.2018;9.410930764859737;spring;51.507351;-0.127696
London;04.03.2018;13.342656853158331;spring;51.507351;-0.127696
London;05.03.2018;15.19324212614167;spring;51.507351;-0.127696
London;06.03.2018;12.80174823376241;spring;51.507351;-0.127696
London;07.03.2018;8.487091778518147;spring;51.507351;-0.127696
London;08.03.2018;13.204831623065067;spring;51.507351;-0.127696
London;09.03.2018;21.416705573390026;spring;51.507351;-0.127696
London;10.03.2018;6.034754228924017;spring;51.507351;-0.127696
London;11.03.2018;1.83071528942547;spring;51.507351;-0.127696
London;12.03.2018;9.522812590404326;spring;51.507351;-0.127696
London;13.03.2018;9.918480076560733;spring;51.507351;-0.127696
London;14.03.2018;5.32732619091049;spring;51.507351;-0.127696
London;15.03.2018;6.780555226188631;spring;51.507351;-0.127696
London;16.03.2018;16.174790612909376;spring;51.507351;-0.127696
London;17.03.2018;11.330374175872862;spring;51.507351;-0.127696
London;18.03.2018;9.734964230294697;spring;51.507351;-0.127696
London;19.03.2018;10.82393916213652;spring;51.507351;-0.127696
London;20.03.2018;6.975794288758406;spring;51.507351;-0.127696
London;21.03.2018;17.404552535271826;spring;51.507351;-0.127696
London;22.03.2018;7.961775256882227;spring;51.507351;-0.127696
London;23.03.2018;8.638287170093491;spring;51.507351;-0.127696
London;24.03.2018;12.035918805199863;spring;51.507351;-0.127696
London;25.03.2018;21.863037095364035;spring;51.507351;-0.127696
London;26.03.2018;6.789516932061706;spring;51.507351;-0.127696
London;27.03.2018;9.96584082751332;spring;51.507351;-0.127696
London;28.03.2018;11.894723641181107;spring;51.507351;-0.127696
London;29.03.2018;10.871334581683254;spring;51.507351;-0.127696
London;30.03.2018;9.144654878718944;spring;51.507351;-0.127696
London;31.03.2018;3.912473259515264;spring;51.507351;-0.127696
London;01.04.2018;23.20741306728502;spring;51.507351;-0.127696
London;02.04.2018;12.092893142843078;spring;51.507351;-0.127696
London;03.04.2018;1.6683737035856083;spring;51.507351;-0.127696
London;04.04.2018;19.37794492620864;spring;51.507351;-0.127696
London;05.04.2018;14.236093702923753;spring;51.507351;-0.127696
London;06.04.2018;5.54121746334624;spring;51.507351;-0.127696
London;07.04.2018;11.33339722329142;spring;51.507351;-0.127696
London;08.04.2018;8.326806101481122;spring;51.507351;-0.127696
London;09.04.2018;13.108201840920113;spring;51.507351;-0.127696
London;10.04.2018;5.455792810494233;spring;51.507351;-0.127696
London;11.04.2018;23.783114438678183;spring;51.507351;-0.127696
London;12.04.2018;12.50094849915104;spring;51.507351;-0.127696
London;13.04.2018;14.092556258169132;spring;51.507351;-0.127696
London;14.04.2018;13.350773306411082;spring;51.507351;-0.127696
London;15.04.2018;14.167408544938162;spring;51.507351;-0.127696
London;16.04.2018;8.850525263865551;spring;51.507351;-0.127696
London;17.04.2018;16.65525403505246;spring;51.507351;-0.127696
London;18.04.2018;5.9507950694021785;spring;51.507351;-0.127696
London;19.04.2018;16.062870010892215;spring;51.507351;-0.127696
London;20.04.2018;14.194798025520416;spring;51.507351;-0.127696
London;21.04.2018;8.571705944005753;spring;51.507351;-0.127696
London;22.04.2018;7.295670902011224;spring;51.507351;-0.127696
London;23.04.2018;14.77173019378466;spring;51.507351;-0.127696
London;24.04.2018;20.266568574477937;spring;51.507351;-0.127696
London;25.04.2018;19.936565062764497;spring;51.507351;-0.127696
London;26.04.2018;10.074141513916794;spring;51.507351;-0.127696
London;27.04.2018;16.686353563988597;spring;51.507351;-0.127696
London;28.04.2018;5.915397612893015;spring;51.507351;-0.127696
London;29.04.2018;11.662697844493316;spring;51.507351;-0.127696
London;30.04.2018;17.070338266950632;spring;51.507351;-0.127696
London;01.05.2018;2.7117750253237247;spring;51.507351;-0.127696
London;02.05.2018;16.498503527377277;spring;51.507351;-0.127696
London;03.05.2018;9.387164728196097;spring;51.507351;-0.127696
London;04.05.2018;12.211673949487826;spring;51.507351;-0.127696
London;05.05.2018;13.244742414896738;spring;51.507351;-0.127696
London;06.05.2018;12.92956270390692;spring;51.507351;-0.127696
London;07.05.2018;8.037860675483689;spring;51.507351;-0.127696
London;08.05.2018;21.98894545538259;spring;51.507351;-0.127696
London;09.05.2018;9.051999776035942;spring;51.507351;-0.127696
London;10.05.2018;12.293166872202919;spring;51.507351;-0.127696
London;11.05.2018;8.471450195189997;spring;51.507351;-0.127696
London;12.05.2018;12.408880486504415;spring;51.507351;-0.127696
London;13.05.2018;5.628875996758422;spring;51.507351;-0.127696
London;14.05.2018;13.228916605868523;spring;51.507351;-0.127696
London;15.05.2018;12.187635692142043;spring;51.507351;-0.127696
London;16.05.2018;5.982534156634538;spring;51.507351;-0.127696
London;17.05.2018;3.6694112923312883;spring;51.507351;-0.127696
London;18.05.2018;7.596751820386084;spring;51.507351;-0.127696
London;19.05.2018;12.970522447986236;spring;51.507351;-0.127696
London;20.05.2018;19.31048487941208;spring;51.507351;-0.127696
London;21.05.2018;7.788689377380596;spring;51.507351;-0.127696
London;22.05.2018;11.43290865614913;spring;51.507351;-0.127696
London;23.05.2018;11.700283669553261;spring;51.507351;-0.127696
London;24.05.2018;10.471393311957137;spring;51.507351;-0.127696
London;25.05.2018;5.479614630771755;spring;51.507351;-0.127696
London;26.05.2018;8.648144061603535;spring;51.507351;-0.127696
London;27.05.2018;13.804000436523076;spring;51.507351;-0.127696
London;28.05.2018;18.34630223818392;spring;51.507351;-0.127696
London;29.05.2018;10.54879189625691;spring;51.507351;-0.127696
London;30.05.2018;10.430453454600908;spring;51.507351;-0.127696
London;31.05.2018;8.368820376933876;spring;51.507351;-0.127696
London;01.06.2018;17.977695909996942;summer;51.507351;-0.127696
London;02.06.2018;26.897576084675194;summer;51.507351;-0.127696
London;03.06.2018;17.081578526848897;summer;51.507351;-0.127696
London;04.06.2018;29.872147085054312;summer;51.507351;-0.127696
London;05.06.2018;23.4262971490474;summer;51.507351;-0.127696
London;06.06.2018;23.98804810401731;summer;51.507351;-0.127696
London;07.06.2018;17.476873214528;summer;51.507351;-0.127696
London;08.06.2018;13.431210282464066;summer;51.507351;-0.127696
London;09.06.2018;23.467273633567416;summer;51.507351;-0.127696
London;10.06.2018;20.491592296456695;summer;51.507351;-0.127696
London;11.06.2018;26.386177512558525;summer;51.507351;-0.127696
London;12.06.2018;14.547532982009203;summer;51.507351;-0.127696
London;13.06.2018;14.714079665588796;summer;51.507351;-0.127696
London;14.06.2018;20.149288820773723;summer;51.507351;-0.127696
London;15.06.2018;10.35519659261309;summer;51.507351;-0.127696
London;16.06.2018;15.077075949586373;summer;51.507351;-0.127696
London;17.06.2018;17.329411562430824;summer;51.507351;-0.127696
London;18.06.2018;17.740444928065887;summer;51.507351;-0.127696
London;19.06.2018;4.253275770700526;summer;51.507351;-0.127696
London;20.06.2018;23.444668862211245;summer;51.507351;-0.127696
London;21.06.2018;23.36040150644546;summer;51.507351;-0.127696
London;22.06.2018;18.840793983905094;summer;51.507351;-0.127696
London;23.06.2018;32.76625509960197;summer;51.507351;-0.127696
London;24.06.2018;21.48992850513485;summer;51.507351;-0.127696
London;25.06.2018;13.268873815558013;summer;51.507351;-0.127696
London;26.06.2018;21.290621017462264;summer;51.507351;-0.127696
London;27.06.2018;19.660061718435887;summer;51.507351;-0.127696
London;28.06.2018;17.01336627663978;summer;51.507351;-0.127696
London;29.06.2018;11.34945334552159;summer;51.507351;-0.127696
London;30.06.2018;17.815442004530823;summer;51.507351;-0.127696
London;01.07.2018;29.522643651604657;summer;51.507351;-0.127696
London;02.07.2018;13.548823997165726;summer;51.507351;-0.127696
London;03.07.2018;16.268788249321283;summer;51.507351;-0.127696
London;04.07.2018;19.108181168025286;summer;51.507351;-0.127696
London;05.07.2018;21.102464039585847;summer;51.507351;-0.127696
London;06.07.2018;32.71158083367766;summer;51.507351;-0.127696
London;07.07.2018;11.739481793265957;summer;51.507351;-0.127696
London;08.07.2018;17.155448901979344;summer;51.507351;-0.127696
London;09.07.2018;15.95658833777299;summer;51.507351;-0.127696
London;10.07.2018;5.589495387874454;summer;51.507351;-0.127696
London;11.07.2018;8.790688663773544;summer;51.507351;-0.127696
London;12.07.2018;8.557738957123119;summer;51.507351;-0.127696
London;13.07.2018;24.732981323104124;summer;51.507351;-0.127696
London;14.07.2018;18.619381001705925;summer;51.507351;-0.127696
London;15.07.2018;17.760099938292548;summer;51.507351;-0.127696
London;16.07.2018;17.231573697073625;summer;51.507351;-0.127696
London;17.07.2018;21.9408755201574;summer;51.507351;-0.127696
London;18.07.2018;15.387109434245318;summer;51.507351;-0.127696
London;19.07.2018;18.520115353257257;summer;51.507351;-0.127696
London;20.07.2018;18.391968728529395;summer;51.507351;-0.127696
London;21.07.2018;24.803846465158255;summer;51.507351;-0.127696
London;22.07.2018;23.428121693797227;summer;51.507351;-0.127696
London;23.07.2018;27.5264608577494;summer;51.507351;-0.127696
London;24.07.2018;16.906263223567038;summer;51.507351;-0.127696
London;25.07.2018;4.777087009624758;summer;51.507351;-0.127696
London;26.07.2018;11.706301471680646;summer;51.507351;-0.127696
London;27.07.2018;15.879478988070339;summer;51.507351;-0.127696
London;28.07.2018;17.233087139969825;summer;51.507351;-0.127696
London;29.07.2018;22.29379940065188;summer;51.507351;-0.127696
London;30.07.2018;18.975487463363706;summer;51.507351;-0.127696
London;31.07.2018;15.241748503442578;summer;51.507351;-0.127696
London;01.08.2018;15.671563289259502;summer;51.507351;-0.127696
London;02.08.2018;20.482381833272576;summer;51.507351;-0.127696
London;03.08.2018;18.81563096313461;summer;51.507351;-0.127696
London;04.08.2018;22.088862361346624;summer;51.507351;-0.127696
London;05.08.2018;27.97494951472087;summer;51.507351;-0.127696
London;06.08.2018;17.01384841579893;summer;51.507351;-0.127696
London;07.08.2018;15.143692296502868;summer;51.507351;-0.127696
London;08.08.2018;28.590204007543857;summer;51.507351;-0.127696
London;09.08.2018;18.092480989691357;summer;51.507351;-0.127696
London;10.08.2018;17.386807441927697;summer;51.507351;-0.127696
London;11.08.2018;13.578335303718355;summer;51.507351;-0.127696
London;12.08.2018;16.554764105651138;summer;51.507351;-0.127696
London;13.08.2018;8.833934207209735;summer;51.507351;-0.127696
London;14.08.2018;25.02043971711983;summer;51.507351;-0.127696
London;15.08.2018;7.818831242315376;summer;51.507351;-0.127696
London;16.08.2018;26.738695290765474;summer;51.507351;-0.127696
London;17.08.2018;14.88191390051159;summer;51.507351;-0.127696
London;18.08.2018;18.94790347512931;summer;51.507351;-0.127696
London;19.08.2018;25.766471616229232;summer;51.507351;-0.127696
London;20.08.2018;24.479115363344818;summer;51.507351;-0.127696
London;21.08.2018;25.243101406196004;summer;51.507351;-0.127696
London;22.08.2018;14.177046171613378;summer;51.507351;-0.127696
London;23.08.2018;21.50679764588111;summer;51.507351;-0.127696
London;24.08.2018;25.499035190003212;summer;51.507351;-0.127696
London;25.08.2018;16.290159576194608;summer;51.507351;-0.127696
London;26.08.2018;19.059228024728224;summer;51.507351;-0.127696
London;27.08.2018;21.250955708349025;summer;51.507351;-0.127696
London;28.08.2018;28.931951477916655;summer;51.507351;-0.127696
London;29.08.2018;25.907230285384603;summer;51.507351;-0.127696
London;30.08.2018;24.513718402915234;summer;51.507351;-0.127696
London;31.08.2018;24.101895389721115;summer;51.507351;-0.127696
London;01.09.2018;10.53784018296718;autumn;51.507351;-0.127696
London;02.09.2018;13.706325122295711;autumn;51.507351;-0.127696
London;03.09.2018;11.940443582221153;autumn;51.507351;-0.127696
London;04.09.2018;16.961757197444413;autumn;51.507351;-0.127696
London;05.09.2018;8.70690287935383;autumn;51.507351;-0.127696
London;06.09.2018;15.581962328422678;autumn;51.507351;-0.127696
London;07.09.2018;11.125814399751171;autumn;51.507351;-0.127696
London;08.09.2018;9.60731655775431;autumn;51.507351;-0.127696
London;09.09.2018;17.0732976920973;autumn;51.507351;-0.127696
London;10.09.2018;10.157766459349999;autumn;51.507351;-0.127696
London;11.09.2018;17.888630661924154;autumn;51.507351;-0.127696
London;12.09.2018;20.70410856581836;autumn;51.507351;-0.127696
London;13.09.2018;8.373474279740927;autumn;51.507351;-0.127696
London;14.09.2018;15.049087142047059;autumn;51.507351;-0.127696
London;15.09.2018;10.872699624582033;autumn;51.507351;-0.127696
London;16.09.2018;10.769853464487506;autumn;51.507351;-0.127696
London;17.09.2018;7.180394119361006;autumn;51.507351;-0.127696
London;18.09.2018;5.7562454789094515;autumn;51.507351;-0.127696
London;19.09.2018;17.641894293062446;autumn;51.507351;-0.127696
London;20.09.2018;16.01717037682508;autumn;51.507351;-0.127696
London;21.09.2018;7.2697989990443315;autumn;51.507351;-0.127696
London;22.09.2018;9.176899773198564;autumn;51.507351;-0.127696
London;23.09.2018;4.293948652494335;autumn;51.507351;-0.127696
London;24.09.2018;20.517589105182672;autumn;51.507351;-0.127696
London;25.09.2018;13.531190792760432;autumn;51.507351;-0.127696
London;26.09.2018;3.6761635774094845;autumn;51.507351;-0.127696
London;27.09.2018;11.103761696575601;autumn;51.507351;-0.127696
London;28.09.2018;14.090206967838283;autumn;51.507351;-0.127696
London;29.09.2018;16.59618278978917;autumn;51.507351;-0.127696
London;30.09.2018;10.03317742157068;autumn;51.507351;-0.127696
London;01.10.2018;9.824743552246389;autumn;51.507351;-0.127696
London;02.10.2018;26.192155918711713;autumn;51.507351;-0.127696
London;03.10.2018;12.730228289586371;autumn;51.507351;-0.127696
London;04.10.2018;10.487453362871424;autumn;51.507351;-0.127696
London;05.10.2018;16.52934077158806;autumn;51.507351;-0.127696
London;06.10.2018;11.150231189274873;autumn;51.507351;-0.127696
London;07.10.2018;2.9699657634537076;autumn;51.507351;-0.127696
London;08.10.2018;16.513489622861208;autumn;51.507351;-0.127696
London;09.10.2018;14.69936316589288;autumn;51.507351;-0.127696
London;10.10.2018;16.606572486588007;autumn;51.507351;-0.127696
London;11.10.2018;6.283990769907149;autumn;51.507351;-0.127696
London;12.10.2018;22.33356965565808;autumn;51.507351;-0.127696
London;13.10.2018;10.110742745390795;autumn;51.507351;-0.127696
London;14.10.2018;7.690738942855881;autumn;51.507351;-0.127696
London;15.10.2018;17.723696492256217;autumn;51.507351;-0.127696
London;16.10.2018;13.293348217505176;autumn;51.507351;-0.127696
London;17.10.2018;7.829086022809838;autumn;51.507351;-0.127696
London;18.10.2018;12.183451340861083;autumn;51.507351;-0.127696
London;19.10.2018;11.720626175910745;autumn;51.507351;-0.127696
London;20.10.2018;11.084480851471202;autumn;51.507351;-0.127696
London;21.10.2018;12.034798269044016;autumn;51.507351;-0.127696
London;22.10.2018;18.05984576024762;autumn;51.507351;-0.127696
London;23.10.2018;6.421546104142165;autumn;51.507351;-0.127696
London;24.10.2018;15.767093521515125;autumn;51.507351;-0.127696
London;25.10.2018;10.08849618751867;autumn;51.507351;-0.127696
London;26.10.2018;17.64141033060741;autumn;51.507351;-0.127696
London;27.10.2018;6.256995658817595;autumn;51.507351;-0.127696
London;28.10.2018;14.301673057414437;autumn;51.507351;-0.127696
London;29.10.2018;10.15912183367291;autumn;51.507351;-0.127696
London;30.10.2018;2.7790372862757824;autumn;51.507351;-0.127696
London;31.10.2018;1.8170036444474107;autumn;51.507351;-0.127696
London;01.11.2018;14.143002135771317;autumn;51.507351;-0.127696
London;02.11.2018;7.180558690026775;autumn;51.507351;-0.127696
London;03.11.2018;10.131005526179461;autumn;51.507351;-0.127696
London;04.11.2018;3.23381045622115;autumn;51.507351;-0.127696
London;05.11.2018;6.814611642988771;autumn;51.507351;-0.127696
London;06.11.2018;11.679171425370749;autumn;51.507351;-0.127696
London;07.11.2018;14.44908188390674;autumn;51.507351;-0.127696
London;08.11.2018;9.759284877678684;autumn;51.507351;-0.127696
London;09.11.2018;6.53387912568342;autumn;51.507351;-0.127696
London;10.11.2018;16.094799535039122;autumn;51.507351;-0.127696
London;11.11.2018;11.037018276102533;autumn;51.507351;-0.127696
London;12.11.2018;12.86431450997447;autumn;51.507351;-0.127696
London;13.11.2018;20.7396688770474;autumn;51.507351;-0.127696
London;14.11.2018;6.912233098735113;autumn;51.507351;-0.127696
London;15.11.2018;12.201443774213777;autumn;51.507351;-0.127696
London;16.11.2018;13.447134856568194;autumn;51.507351;-0.127696
London;17.11.2018;17.810138693495684;autumn;51.507351;-0.127696
London;18.11.2018;4.951852903499471;autumn;51.507351;-0.127696
London;19.11.2018;10.887859027115988;autumn;51.507351;-0.127696
London;20.11.2018;5.761609985669352;autumn;51.507351;-0.127696
London;21.11.2018;10.816238236635455;autumn;51.507351;-0.127696
London;22.11.2018;16.958387476816032;autumn;51.507351;-0.127696
London;23.11.2018;21.308381526065258;autumn;51.507351;-0.127696
London;24.11.2018;11.083087548484935;autumn;51.507351;-0.127696
London;25.11.2018;9.676623676556275;autumn;51.507351;-0.127696
London;26.11.2018;13.425160233246439;autumn;51.507351;-0.127696
London;27.11.2018;15.71350871855239;autumn;51.507351;-0.127696
London;28.11.2018;8.312022799469824;autumn;51.507351;-0.127696
London;29.11.2018;12.77214423852442;autumn;51.507351;-0.127696
London;30.11.2018;8.78926797280362;autumn;51.507351;-0.127696
London;01.12.2018;7.461437082613942;winter;51.507351;-0.127696
London;02.12.2018;3.936471832010497;winter;51.507351;-0.127696
London;03.12.2018;1.0271802720127354;winter;51.507351;-0.127696
London;04.12.2018;-0.36928958338756424;winter;51.507351;-0.127696
London;05.12.2018;9.968156375616381;winter;51.507351;-0.127696
London;06.12.2018;-0.6124513285967463;winter;51.507351;-0.127696
London;07.12.2018;2.1467186281295336;winter;51.507351;-0.127696
London;08.12.2018;4.483022234250407;winter;51.507351;-0.127696
London;09.12.2018;10.369225317784402;winter;51.507351;-0.127696
London;10.12.2018;1.7291355759460219;winter;51.507351;-0.127696
London;11.12.2018;2.28813455209212;winter;51.507351;-0.127696
London;12.12.2018;10.409556379636449;winter;51.507351;-0.127696
London;13.12.2018;0.810227411858512;winter;51.507351;-0.127696
London;14.12.2018;6.005626513797462;winter;51.507351;-0.127696
London;15.12.2018;6.718175430192893;winter;51.507351;-0.127696
London;16.12.2018;6.165824463434355;winter;51.507351;-0.127696
London;17.12.2018;0.35270166806467174;winter;51.507351;-0.127696
London;18.12.2018;1.7921480883599363;winter;51.507351;-0.127696
London;19.12.2018;11.450098118092615;winter;51.507351;-0.127696
London;20.12.2018;-2.36829521603151;winter;51.507351;-0.127696
London;21.12.2018;11.60129697719638;winter;51.507351;-0.127696
London;22.12.2018;2.398398110023729;winter;51.507351;-0.127696
London;23.12.2018;0.7459760120337364;winter;51.507351;-0.127696
London;24.12.2018;5.06091205395958;winter;51.507351;-0.127696
London;25.12.2018;6.127431679721833;winter;51.507351;-0.127696
London;26.12.2018;-1.8530439310834996;winter;51.507351;-0.127696
London;27.12.2018;-0.5784768055913725;winter;51.507351;-0.127696
London;28.12.2018;1.912473593708583;winter;51.507351;-0.127696
London;29.12.2018;5.119676647259215;winter;51.507351;-0.127696
London;30.12.2018;1.1096412281590147;winter;51.507351;-0.127696
London;31.12.2018;10.536067654023082;winter;51.507351;-0.127696
